created_at,field1,field2,field3,field4,field5,field6
2026-06-26 02:25:14,24.8,53.3,0.0,800,4095,0.05
2026-06-26 02:25:16,24.8,53.3,0.0,1200,4095,0.05
2026-06-26 02:25:19,24.8,53.3,0.0,2681,4095,0.05
2026-06-26 02:25:21,24.8,53.3,0.0,4093,4095,0.05
2026-06-26 02:25:24,24.8,53.3,0.0,4095,4095,0.05
2026-06-26 02:25:26,24.8,53.3,0.0,3787,4095,0.05
2026-06-26 02:25:28,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:25:30,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:25:32,24.8,53.39,0.0,3306,4095,0.05
2026-06-26 02:25:34,24.8,53.31,0.0,10,4095,0.05
2026-06-26 02:25:37,24.8,53.39,0.0,85,4095,0.05
2026-06-26 02:25:39,24.8,53.4,0.0,590,4095,0.05
2026-06-26 02:25:41,24.8,53.4,0.0,1592,4095,0.05
2026-06-26 02:25:43,24.8,53.31,0.0,3672,4095,0.05
2026-06-26 02:25:45,24.8,53.3,0.0,101,4095,0.05
2026-06-26 02:25:48,24.8,53.39,0.0,427,4095,0.05
2026-06-26 02:25:50,24.8,53.31,0.0,3303,4095,0.05
2026-06-26 02:25:52,24.8,53.3,0.0,3677,4095,0.05
2026-06-26 02:25:54,24.8,53.3,0.0,114,4095,0.05
2026-06-26 02:25:57,24.8,53.39,0.0,742,4095,0.05
2026-06-26 02:25:59,24.8,53.4,0.0,3786,4095,0.05
2026-06-26 02:26:01,24.8,53.31,0.0,3399,4095,0.05
2026-06-26 02:26:03,24.8,53.3,0.0,58,4095,0.05
2026-06-26 02:26:05,24.8,53.3,0.0,3476,4095,0.05
2026-06-26 02:26:07,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:26:09,24.8,53.3,0.0,1445,4095,0.05
2026-06-26 02:26:11,24.8,53.3,0.0,148,4095,0.05
2026-06-26 02:26:13,24.71,53.3,0.0,732,4095,0.05
2026-06-26 02:26:16,24.79,53.3,0.0,1212,4095,0.05
2026-06-26 02:26:18,24.8,53.3,0.0,4095,4095,0.05
2026-06-26 02:26:20,24.8,53.3,0.0,4095,4095,0.05
2026-06-26 02:26:22,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:26:24,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:26:28,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:26:30,24.8,53.21,0.0,3674,4095,0.05
2026-06-26 02:26:32,24.8,53.29,0.0,3685,4095,0.05
2026-06-26 02:26:34,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:26:37,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:26:39,24.8,53.3,0.0,4091,4095,0.05
2026-06-26 02:26:41,24.8,53.3,0.0,648,4095,0.05
2026-06-26 02:26:43,24.8,53.3,0.0,732,4095,0.05
2026-06-26 02:26:46,24.8,53.3,0.0,3685,4095,0.05
2026-06-26 02:26:48,24.8,53.3,0.0,2807,4095,0.05
2026-06-26 02:26:50,24.8,53.3,0.0,581,4095,0.05
2026-06-26 02:26:52,24.71,53.3,0.0,2088,4095,0.05
2026-06-26 02:26:54,24.79,53.3,0.0,3547,4095,0.05
2026-06-26 02:26:57,24.8,53.3,0.0,808,4095,0.05
2026-06-26 02:26:59,24.79,53.3,0.0,3685,4095,0.05
2026-06-26 02:27:02,24.71,53.3,0.0,2520,4095,0.05
2026-06-26 02:27:04,24.79,53.3,0.0,700,4095,0.05
2026-06-26 02:27:06,24.71,53.3,0.0,542,4095,0.05
2026-06-26 02:27:08,24.79,53.3,0.0,3677,4095,0.05
2026-06-26 02:27:11,24.71,53.3,0.0,3685,4095,0.05
2026-06-26 02:27:13,24.7,53.21,0.0,1402,4095,0.05
2026-06-26 02:27:16,24.7,53.21,0.0,116,4095,0.05
2026-06-26 02:27:18,24.7,53.2,0.0,42,4095,0.05
2026-06-26 02:27:21,24.7,53.29,0.0,3286,4095,0.05
2026-06-26 02:27:23,24.7,53.3,0.0,3685,4095,0.05
2026-06-26 02:27:25,24.7,53.3,0.0,3685,4095,0.05
2026-06-26 02:27:27,24.7,53.3,0.0,3685,4095,0.05
2026-06-26 02:27:29,24.7,53.21,0.0,1806,4095,0.05
2026-06-26 02:27:32,24.7,53.29,0.0,9,4095,0.05
2026-06-26 02:27:34,24.79,53.3,0.0,327,4095,0.05
2026-06-26 02:27:36,24.71,53.3,0.0,875,4095,0.05
2026-06-26 02:27:39,24.7,53.3,0.0,3818,4095,0.05
2026-06-26 02:27:41,24.7,53.3,0.0,113,4095,0.05
2026-06-26 02:27:43,24.7,53.3,0.0,1495,4095,0.05
2026-06-26 02:27:46,24.7,53.3,0.0,4095,4095,0.05
2026-06-26 02:27:49,24.7,53.3,0.0,456,4095,0.05
2026-06-26 02:27:51,24.7,53.3,0.0,4095,4095,0.05
2026-06-26 02:27:53,24.7,53.3,0.0,499,4095,0.05
2026-06-26 02:27:56,24.7,53.3,0.0,1245,4095,0.05
2026-06-26 02:27:58,24.7,53.3,0.0,4095,4095,0.05
2026-06-26 02:28:00,24.7,53.3,0.0,1841,4095,0.05
2026-06-26 02:28:02,24.7,53.3,0.0,213,4095,0.05
2026-06-26 02:28:05,24.7,53.3,0.0,941,4095,0.05
2026-06-26 02:28:07,24.7,53.21,0.0,4095,4095,0.05
2026-06-26 02:28:09,24.71,53.3,0.0,1795,4095,0.05
2026-06-26 02:28:11,24.7,53.3,0.0,35,4095,0.05
2026-06-26 02:28:13,24.7,53.3,0.0,351,4095,0.05
2026-06-26 02:28:15,24.7,53.21,0.0,932,4095,0.05
2026-06-26 02:28:18,24.7,53.29,0.0,3578,4095,0.05
2026-06-26 02:28:20,24.7,53.3,0.0,4042,4095,0.05
2026-06-26 02:28:22,24.7,53.21,0.0,3685,4095,0.05
2026-06-26 02:28:24,24.7,53.29,0.0,621,4095,0.05
2026-06-26 02:28:27,24.79,53.21,0.0,42,4095,0.05
2026-06-26 02:28:29,24.8,53.2,0.0,393,4095,0.05
2026-06-26 02:28:31,24.7,53.3,0.0,1498,4095,0.05
2026-06-26 02:28:33,24.7,53.3,0.0,4095,4095,0.05
2026-06-26 02:28:35,24.7,53.3,0.0,4046,4095,0.05
2026-06-26 02:28:38,24.7,53.21,0.0,3685,4095,0.05
2026-06-26 02:28:40,24.7,53.29,0.0,3446,4095,0.05
2026-06-26 02:28:42,24.7,53.21,0.0,64,4095,0.05
2026-06-26 02:28:45,24.7,53.2,0.0,15,4095,0.05
2026-06-26 02:28:47,24.79,53.3,0.0,592,4095,0.05
2026-06-26 02:28:49,24.71,53.21,0.0,628,4095,0.05
2026-06-26 02:28:52,24.7,53.2,0.0,808,4095,0.05
2026-06-26 02:28:54,24.7,53.29,0.0,1095,4095,0.05
2026-06-26 02:28:56,24.7,53.21,0.0,1269,4095,0.05
2026-06-26 02:28:58,24.7,53.2,0.0,1397,4095,0.05
2026-06-26 02:29:01,24.7,53.2,0.0,1370,4095,0.05
2026-06-26 02:29:03,24.7,53.29,0.0,1222,4095,0.05
2026-06-26 02:29:05,24.7,53.29,0.0,647,4095,0.05
2026-06-26 02:29:07,24.7,53.3,0.0,726,4095,0.05
2026-06-26 02:29:11,24.7,53.21,0.0,115,4095,0.05
2026-06-26 02:29:13,24.7,53.21,0.0,2716,4095,0.05
2026-06-26 02:29:15,24.7,53.29,0.0,3685,4095,0.05
2026-06-26 02:29:18,24.7,53.3,0.0,3685,4095,0.05
2026-06-26 02:29:20,24.7,53.21,0.0,3685,4095,0.05
2026-06-26 02:29:22,24.7,53.2,0.0,4095,4095,0.05
2026-06-26 02:29:24,24.7,53.2,0.0,1620,4095,0.05
2026-06-26 02:29:27,24.7,53.2,0.0,552,4095,0.05
2026-06-26 02:29:30,24.7,53.29,0.0,680,4095,0.05
2026-06-26 02:29:32,24.7,53.21,0.0,94,4095,0.05
2026-06-26 02:29:34,24.7,53.2,0.0,26,4095,0.05
2026-06-26 02:29:37,24.7,53.29,0.0,2624,4095,0.05
2026-06-26 02:29:39,24.7,53.21,0.0,3685,4095,0.05
2026-06-26 02:29:41,24.7,53.2,0.0,3685,4095,0.05
2026-06-26 02:29:43,24.7,53.2,0.0,4095,4095,0.05
2026-06-26 02:29:45,24.7,53.2,0.0,4095,4095,0.05
2026-06-26 02:29:47,24.7,53.2,0.0,3424,4095,0.05
2026-06-26 02:29:50,24.7,53.2,0.0,1774,4095,0.05
2026-06-26 02:29:52,24.7,53.29,0.0,2075,4095,0.05
2026-06-26 02:29:54,24.7,53.3,0.0,4095,4095,0.05
2026-06-26 02:29:56,24.7,53.3,0.0,4095,4095,0.05
2026-06-26 02:29:58,24.7,53.3,0.0,4095,4095,0.05
2026-06-26 02:30:01,24.7,53.21,0.0,4074,4095,0.05
2026-06-26 02:30:03,24.7,53.29,0.0,3685,4095,0.05
2026-06-26 02:30:05,24.7,53.3,0.0,3685,4095,0.05
2026-06-26 02:30:07,24.7,53.3,0.0,3685,4095,0.05
2026-06-26 02:30:10,24.7,53.3,0.0,3685,4095,0.05
2026-06-26 02:30:12,24.7,53.3,0.0,3020,4095,0.05
2026-06-26 02:30:14,24.7,53.3,0.0,105,4095,0.05
2026-06-26 02:30:16,24.7,53.3,0.0,4,4095,0.05
2026-06-26 02:30:19,24.7,53.3,0.0,34,4095,0.05
2026-06-26 02:30:21,24.7,53.31,0.0,33,4095,0.05
2026-06-26 02:30:24,24.7,53.3,0.0,34,4095,0.05
2026-06-26 02:30:26,24.7,53.3,0.0,36,4095,0.05
2026-06-26 02:30:28,24.7,53.3,0.0,15,4095,0.05
2026-06-26 02:30:30,24.7,53.3,0.0,3,4095,0.05
2026-06-26 02:30:32,24.7,53.3,0.0,13,4095,0.05
2026-06-26 02:30:34,24.7,53.3,0.0,23,4095,0.05
2026-06-26 02:30:36,24.7,53.3,0.0,1114,4095,0.05
2026-06-26 02:30:39,24.7,53.3,0.0,3283,4095,0.05
2026-06-26 02:30:41,24.7,53.3,0.0,3703,4095,0.05
2026-06-26 02:30:43,24.7,53.31,0.0,3685,4095,0.05
2026-06-26 02:30:45,24.7,53.39,0.0,3685,4095,0.05
2026-06-26 02:30:47,24.7,53.4,0.0,3685,4095,0.05
2026-06-26 02:30:49,24.7,53.4,0.0,3685,4095,0.05
2026-06-26 02:30:52,24.7,53.4,0.0,3685,4095,0.05
2026-06-26 02:30:54,24.7,53.4,0.0,3685,4095,0.05
2026-06-26 02:30:56,24.7,53.4,0.0,4095,4095,0.05
2026-06-26 02:30:58,24.7,53.4,0.0,3610,4095,0.05
2026-06-26 02:31:01,24.7,53.4,0.0,841,4095,0.05
2026-06-26 02:31:03,24.7,53.4,0.0,684,4095,0.05
2026-06-26 02:31:06,24.7,53.4,0.0,495,4095,0.05
2026-06-26 02:31:08,24.7,53.4,0.0,597,4095,0.05
2026-06-26 02:31:10,24.7,53.4,0.0,640,4095,0.05
2026-06-26 02:31:12,24.7,53.4,0.0,511,4095,0.05
2026-06-26 02:31:14,24.7,53.4,0.0,599,4095,0.05
2026-06-26 02:31:16,24.7,53.4,0.0,799,4095,0.05
2026-06-26 02:31:19,24.7,53.4,0.0,890,4095,0.05
2026-06-26 02:31:22,24.7,53.4,0.0,4095,4095,0.05
2026-06-26 02:31:24,24.7,53.4,0.0,4095,4095,0.05
2026-06-26 02:31:27,24.7,53.4,0.0,3830,4095,0.05
2026-06-26 02:31:29,24.7,53.4,0.0,3085,4095,0.05
2026-06-26 02:31:31,24.7,53.4,0.0,17,4095,0.05
2026-06-26 02:31:33,24.7,53.4,0.0,240,4095,0.05
2026-06-26 02:31:36,24.7,53.4,0.0,708,4095,0.05
2026-06-26 02:31:38,24.7,53.4,0.0,2896,4095,0.05
2026-06-26 02:31:40,24.7,53.4,0.0,4095,4095,0.05
2026-06-26 02:31:43,24.61,53.4,0.0,2589,4095,0.05
2026-06-26 02:31:46,24.61,53.4,0.0,792,4095,0.05
2026-06-26 02:31:48,24.6,53.4,0.0,3763,4095,0.05
2026-06-26 02:31:50,24.6,53.4,0.0,3685,4095,0.05
2026-06-26 02:31:52,24.6,53.4,0.0,204,4095,0.05
2026-06-26 02:31:55,24.6,53.4,0.0,475,4095,0.05
2026-06-26 02:31:57,24.69,53.4,0.0,2536,4095,0.05
2026-06-26 02:31:59,24.7,53.4,0.0,4095,4095,0.05
2026-06-26 02:32:02,24.61,53.4,0.0,107,4095,0.05
2026-06-26 02:32:04,24.69,53.4,0.0,762,4095,0.05
2026-06-26 02:32:06,24.61,53.4,0.0,3196,4095,0.05
2026-06-26 02:32:09,24.6,53.31,0.0,3804,4095,0.05
2026-06-26 02:32:11,24.7,53.4,0.0,124,4095,0.05
2026-06-26 02:32:13,24.61,53.4,0.0,701,4095,0.05
2026-06-26 02:32:16,24.6,53.4,0.0,1372,4095,0.05
2026-06-26 02:32:18,24.6,53.4,0.0,4095,4095,0.05
2026-06-26 02:32:20,24.6,53.4,0.0,3743,4095,0.05
2026-06-26 02:32:22,24.6,53.4,0.0,3685,4095,0.05
2026-06-26 02:32:25,24.6,53.4,0.0,772,4095,0.05
2026-06-26 02:32:27,24.6,53.4,0.0,33,4095,0.05
2026-06-26 02:32:29,24.6,53.4,0.0,632,4095,0.05
2026-06-26 02:32:32,24.6,53.4,0.0,927,4095,0.05
2026-06-26 02:32:34,24.6,53.4,0.0,1622,4095,0.05
2026-06-26 02:32:36,24.6,53.4,0.0,4095,4095,0.05
2026-06-26 02:32:38,24.6,53.4,0.0,4095,4095,0.05
2026-06-26 02:32:41,24.6,53.4,0.0,4095,4095,0.05
2026-06-26 02:32:43,24.6,53.4,0.0,4095,4095,0.05
2026-06-26 02:32:45,24.6,53.4,0.0,4078,4095,0.05
2026-06-26 02:32:47,24.6,53.4,0.0,4095,4095,0.05
2026-06-26 02:32:49,24.6,53.49,0.0,4095,4095,0.05
2026-06-26 02:32:51,24.6,53.41,0.0,2550,4095,0.05
2026-06-26 02:32:53,24.6,53.49,0.0,1102,4095,0.05
2026-06-26 02:32:56,24.6,53.41,0.0,824,4095,0.05
2026-06-26 02:32:58,24.6,53.4,0.0,602,4095,0.05
2026-06-26 02:33:00,24.6,53.4,0.0,577,4095,0.05
2026-06-26 02:33:02,24.6,53.49,0.0,810,4095,0.05
2026-06-26 02:33:05,24.6,53.5,0.0,292,4095,0.05
2026-06-26 02:33:07,24.6,53.5,0.0,506,4095,0.05
2026-06-26 02:33:09,24.6,53.5,0.0,435,4095,0.05
2026-06-26 02:33:11,24.6,53.5,0.0,209,4095,0.05
2026-06-26 02:33:13,24.6,53.5,0.0,622,4095,0.05
2026-06-26 02:33:16,24.6,53.5,0.0,692,4095,0.05
2026-06-26 02:33:18,24.6,53.5,0.0,535,4095,0.05
2026-06-26 02:33:20,24.6,53.5,0.0,794,4095,0.05
2026-06-26 02:33:22,24.6,53.5,0.0,916,4095,0.05
2026-06-26 02:33:24,24.6,53.5,0.0,2347,4095,0.05
2026-06-26 02:33:27,24.6,53.5,0.0,4095,4095,0.05
2026-06-26 02:33:29,24.6,53.5,0.0,4014,4095,0.05
2026-06-26 02:33:31,24.6,53.5,0.0,2900,4095,0.05
2026-06-26 02:33:34,24.6,53.5,0.0,0,4095,0.05
2026-06-26 02:33:36,24.6,53.5,0.0,308,4095,0.05
2026-06-26 02:33:38,24.6,53.5,0.0,769,4095,0.05
2026-06-26 02:33:40,24.6,53.5,0.0,3261,4095,0.05
2026-06-26 02:33:43,24.6,53.5,0.0,3882,4095,0.05
2026-06-26 02:33:45,24.6,53.5,0.0,101,4095,0.05
2026-06-26 02:33:47,24.6,53.5,0.0,699,4095,0.05
2026-06-26 02:33:50,24.6,53.5,0.0,2820,4095,0.05
2026-06-26 02:33:52,24.6,53.59,0.0,4095,4095,0.05
2026-06-26 02:33:54,24.6,53.51,0.0,2031,4095,0.05
2026-06-26 02:33:56,24.6,53.5,0.0,202,4095,0.05
2026-06-26 02:33:58,24.6,53.5,0.0,887,4095,0.05
2026-06-26 02:34:00,24.6,53.59,0.0,4095,4095,0.05
2026-06-26 02:34:02,24.6,53.51,0.0,3433,4095,0.05
2026-06-26 02:34:05,24.6,53.5,0.0,6,4095,0.05
2026-06-26 02:34:07,24.6,53.5,0.0,2493,4095,0.05
2026-06-26 02:34:09,24.6,53.5,0.0,4095,4095,0.05
2026-06-26 02:34:12,24.6,53.5,0.0,3059,4095,0.05
2026-06-26 02:34:14,24.6,53.5,0.0,9,4095,0.05
2026-06-26 02:34:17,24.6,53.5,0.0,366,4095,0.05
2026-06-26 02:34:19,24.6,53.5,0.0,1601,4095,0.05
2026-06-26 02:34:21,24.6,53.5,0.0,3685,4095,0.05
2026-06-26 02:34:23,24.6,53.5,0.0,505,4095,0.05
2026-06-26 02:34:26,24.6,53.5,0.0,268,4095,0.05
2026-06-26 02:34:28,24.6,53.59,0.0,828,4095,0.05
2026-06-26 02:34:30,24.6,53.51,0.0,3528,4095,0.05
2026-06-26 02:34:32,24.6,53.5,0.0,3896,4095,0.05
2026-06-26 02:34:34,24.6,53.5,0.0,3683,4095,0.05
2026-06-26 02:34:37,24.6,53.5,0.0,339,4095,0.05
2026-06-26 02:34:39,24.6,53.5,0.0,55,4095,0.05
2026-06-26 02:34:41,24.6,53.5,0.0,743,4095,0.05
2026-06-26 02:34:43,24.6,53.5,0.0,499,4095,0.05
2026-06-26 02:34:46,24.6,53.5,0.0,697,4095,0.05
2026-06-26 02:34:48,24.6,53.5,0.0,844,4095,0.05
2026-06-26 02:34:51,24.6,53.5,0.0,774,4095,0.05
2026-06-26 02:34:53,24.6,53.5,0.0,1251,4095,0.05
2026-06-26 02:34:55,24.6,53.5,0.0,3287,4095,0.05
2026-06-26 02:34:57,24.6,53.5,0.0,3870,4095,0.05
2026-06-26 02:34:59,24.6,53.5,0.0,3685,4095,0.05
2026-06-26 02:35:01,24.6,53.5,0.0,2101,4095,0.05
2026-06-26 02:35:03,24.6,53.5,0.0,18,4095,0.05
2026-06-26 02:35:06,24.6,53.5,0.0,354,4095,0.05
2026-06-26 02:35:08,24.6,53.5,0.0,959,4095,0.05
2026-06-26 02:35:10,24.6,53.5,0.0,3850,4095,0.05
2026-06-26 02:35:13,24.6,53.41,0.0,3685,4095,0.05
2026-06-26 02:35:15,24.6,53.49,0.0,559,4095,0.05
2026-06-26 02:35:17,24.6,53.5,0.0,2504,4095,0.05
2026-06-26 02:35:19,24.6,53.5,0.0,4034,4095,0.05
2026-06-26 02:35:21,24.6,53.41,0.0,1511,4095,0.05
2026-06-26 02:35:24,24.6,53.4,0.0,220,4095,0.05
2026-06-26 02:35:26,24.6,53.49,0.0,852,4095,0.05
2026-06-26 02:35:28,24.6,53.5,0.0,3639,4095,0.05
2026-06-26 02:35:31,24.6,53.5,0.0,3724,4095,0.05
2026-06-26 02:35:33,24.6,53.41,0.0,2953,4095,0.05
2026-06-26 02:35:35,24.6,53.49,0.0,3,4095,0.05
2026-06-26 02:35:37,24.6,53.41,0.0,349,4095,0.05
2026-06-26 02:35:39,24.6,53.5,0.0,2359,4095,0.05
2026-06-26 02:35:41,24.6,53.5,0.0,4095,4095,0.05
2026-06-26 02:35:43,24.6,53.41,0.0,3685,4095,0.05
2026-06-26 02:35:46,24.6,53.49,0.0,2975,4095,0.05
2026-06-26 02:35:48,24.6,53.5,0.0,3,4095,0.05
2026-06-26 02:35:50,24.6,53.5,0.0,327,4095,0.05
2026-06-26 02:35:52,24.6,53.5,0.0,722,4095,0.05
2026-06-26 02:35:55,24.51,53.5,0.0,2610,4095,0.05
2026-06-26 02:35:57,24.5,53.5,0.0,4095,4095,0.05
2026-06-26 02:35:59,24.51,53.5,0.0,3685,4095,0.05
2026-06-26 02:36:01,24.59,53.41,0.0,556,4095,0.05
2026-06-26 02:36:03,24.6,53.4,0.0,37,4095,0.05
2026-06-26 02:36:06,24.51,53.49,0.0,325,4095,0.05
2026-06-26 02:36:08,24.5,53.5,0.0,611,4095,0.05
2026-06-26 02:36:10,24.59,53.41,0.0,797,4095,0.05
2026-06-26 02:36:12,24.51,53.49,0.0,1879,4095,0.05
2026-06-26 02:36:15,24.59,53.41,0.0,4095,4095,0.05
2026-06-26 02:36:17,24.6,53.49,0.0,4038,4095,0.05
2026-06-26 02:36:19,24.5,53.5,0.0,3685,4095,0.05
2026-06-26 02:36:21,24.59,53.5,0.0,3448,4095,0.05
2026-06-26 02:36:24,24.51,53.5,0.0,427,4095,0.05
2026-06-26 02:36:26,24.59,53.5,0.0,10,4095,0.05
2026-06-26 02:36:28,24.51,53.5,0.0,26,4095,0.05
2026-06-26 02:36:31,24.5,53.41,0.0,25,4095,0.05
2026-06-26 02:36:33,24.5,53.49,0.0,43,4095,0.05
2026-06-26 02:36:35,24.5,53.5,0.0,45,4095,0.05
2026-06-26 02:36:38,24.59,53.5,0.0,63,4095,0.05
2026-06-26 02:36:40,24.51,53.5,0.0,69,4095,0.05
2026-06-26 02:36:43,24.5,53.5,0.0,54,4095,0.05
2026-06-26 02:36:45,24.5,53.41,0.0,44,4095,0.05
2026-06-26 02:36:47,24.5,53.5,0.0,625,4095,0.05
2026-06-26 02:36:49,24.5,53.5,0.0,738,4095,0.05
2026-06-26 02:36:51,24.5,53.5,0.0,1233,4095,0.05
2026-06-26 02:36:54,24.5,53.5,0.0,4095,4095,0.05
2026-06-26 02:36:56,24.5,53.5,0.0,4085,4095,0.05
2026-06-26 02:36:59,24.5,53.41,0.0,3685,4095,0.05
2026-06-26 02:37:01,24.5,53.49,0.0,2343,4095,0.05
2026-06-26 02:37:03,24.5,53.41,0.0,4,4095,0.05
2026-06-26 02:37:05,24.51,53.5,0.0,712,4095,0.05
2026-06-26 02:37:07,24.59,53.5,0.0,2574,4095,0.05
2026-06-26 02:37:09,24.51,53.5,0.0,4095,4095,0.05
2026-06-26 02:37:11,24.5,53.5,0.0,3685,4095,0.05
2026-06-26 02:37:14,24.5,53.41,0.0,2419,4095,0.05
2026-06-26 02:37:16,24.5,53.49,0.0,7,4095,0.05
2026-06-26 02:37:18,24.5,53.5,0.0,259,4095,0.05
2026-06-26 02:37:21,24.5,53.5,0.0,624,4095,0.05
2026-06-26 02:37:23,24.5,53.5,0.0,1057,4095,0.05
2026-06-26 02:37:25,24.5,53.5,0.0,4077,4095,0.05
2026-06-26 02:37:28,24.5,53.5,0.0,3685,4095,0.05
2026-06-26 02:37:30,24.5,53.5,0.0,406,4095,0.05
2026-06-26 02:37:32,24.5,53.5,0.0,220,4095,0.05
2026-06-26 02:37:34,24.5,53.5,0.0,876,4095,0.05
2026-06-26 02:37:36,24.5,53.5,0.0,3832,4095,0.05
2026-06-26 02:37:38,24.5,53.5,0.0,3038,4095,0.05
2026-06-26 02:37:40,24.5,53.5,0.0,173,4095,0.05
2026-06-26 02:37:43,24.5,53.5,0.0,2016,4095,0.05
2026-06-26 02:37:45,24.5,53.5,0.0,374,4095,0.05
2026-06-26 02:37:48,24.5,53.5,0.0,1610,4095,0.05
2026-06-26 02:37:50,24.5,53.5,0.0,4095,4095,0.05
2026-06-26 02:37:52,24.5,53.5,0.0,587,4095,0.05
2026-06-26 02:37:54,24.5,53.5,0.0,882,4095,0.05
2026-06-26 02:37:57,24.5,53.5,0.0,4095,4095,0.05
2026-06-26 02:37:59,24.5,53.5,0.0,1167,4095,0.05
2026-06-26 02:38:01,24.5,53.5,0.0,3494,4095,0.05
2026-06-26 02:38:03,24.5,53.5,0.0,3398,4095,0.05
2026-06-26 02:38:06,24.5,53.5,0.0,73,4095,0.05
2026-06-26 02:38:08,24.5,53.5,0.0,841,4095,0.05
2026-06-26 02:38:10,24.5,53.5,0.0,3806,4095,0.05
2026-06-26 02:38:13,24.5,53.5,0.0,3617,4095,0.05
2026-06-26 02:38:16,24.5,53.51,0.0,487,4095,0.05
2026-06-26 02:38:18,24.5,53.59,0.0,2853,4095,0.05
2026-06-26 02:38:20,24.5,53.51,0.0,3857,4095,0.05
2026-06-26 02:38:22,24.5,53.5,0.0,1293,4095,0.05
2026-06-26 02:38:25,24.5,53.59,0.0,204,4095,0.05
2026-06-26 02:38:27,24.5,53.51,0.0,1390,4095,0.05
2026-06-26 02:38:29,24.5,53.5,0.0,2372,4095,0.05
2026-06-26 02:38:31,24.5,53.5,0.0,149,4095,0.05
2026-06-26 02:38:34,24.5,53.5,0.0,2063,4095,0.05
2026-06-26 02:38:36,24.5,53.59,0.0,4089,4095,0.05
2026-06-26 02:38:38,24.5,53.6,0.0,491,4095,0.05
2026-06-26 02:38:40,24.5,53.6,0.0,1324,4095,0.05
2026-06-26 02:38:42,24.5,53.6,0.0,4095,4095,0.05
2026-06-26 02:38:45,24.5,53.6,0.0,600,4095,0.05
2026-06-26 02:38:47,24.5,53.6,0.0,1195,4095,0.05
2026-06-26 02:38:49,24.5,53.51,0.0,962,4095,0.05
2026-06-26 02:38:51,24.5,53.59,0.0,477,4095,0.05
2026-06-26 02:38:54,24.5,53.6,0.0,3777,4095,0.05
2026-06-26 02:38:56,24.5,53.51,0.0,2809,4095,0.05
2026-06-26 02:38:58,24.5,53.59,0.0,158,4095,0.05
2026-06-26 02:39:01,24.5,53.6,0.0,934,4095,0.05
2026-06-26 02:39:03,24.5,53.51,0.0,2937,4095,0.05
2026-06-26 02:39:05,24.5,53.59,0.0,105,4095,0.05
2026-06-26 02:39:07,24.5,53.6,0.0,800,4095,0.05
2026-06-26 02:39:10,24.5,53.6,0.0,3778,4095,0.05
2026-06-26 02:39:12,24.5,53.6,0.0,3685,4095,0.05
2026-06-26 02:39:14,24.5,53.51,0.0,385,4095,0.05
2026-06-26 02:39:16,24.5,53.5,0.0,355,4095,0.05
2026-06-26 02:39:18,24.5,53.59,0.0,1466,4095,0.05
2026-06-26 02:39:21,24.5,53.6,0.0,4095,4095,0.05
2026-06-26 02:39:23,24.5,53.6,0.0,3685,4095,0.05
2026-06-26 02:39:25,24.5,53.6,0.0,171,4095,0.05
2026-06-26 02:39:27,24.5,53.6,0.0,687,4095,0.05
2026-06-26 02:39:30,24.5,53.6,0.0,2934,4095,0.05
2026-06-26 02:39:32,24.5,53.6,0.0,4070,4095,0.05
2026-06-26 02:39:34,24.5,53.6,0.0,1959,4095,0.05
2026-06-26 02:39:36,24.5,53.6,0.0,221,4095,0.05
2026-06-26 02:39:39,24.5,53.6,0.0,889,4095,0.05
2026-06-26 02:39:41,24.5,53.6,0.0,3582,4095,0.05
2026-06-26 02:39:44,24.5,53.6,0.0,76,4095,0.05
2026-06-26 02:39:46,24.5,53.6,0.0,714,4095,0.05
2026-06-26 02:39:48,24.5,53.6,0.0,3580,4095,0.05
2026-06-26 02:39:51,24.5,53.6,0.0,3171,4095,0.05
2026-06-26 02:39:53,24.5,53.6,0.0,152,4095,0.05
2026-06-26 02:39:55,24.5,53.6,0.0,1293,4095,0.05
2026-06-26 02:39:57,24.5,53.6,0.0,1634,4095,0.05
2026-06-26 02:39:59,24.5,53.6,0.0,219,4095,0.05
2026-06-26 02:40:02,24.5,53.6,0.0,1985,4095,0.05
2026-06-26 02:40:04,24.5,53.6,0.0,4095,4095,0.05
2026-06-26 02:40:06,24.5,53.6,0.0,1988,4095,0.05
2026-06-26 02:40:08,24.5,53.6,0.0,216,4095,0.05
2026-06-26 02:40:10,24.5,53.6,0.0,757,4095,0.05
2026-06-26 02:40:13,24.5,53.6,0.0,3500,4095,0.05
2026-06-26 02:40:15,24.5,53.6,0.0,3946,4095,0.05
2026-06-26 02:40:17,24.5,53.6,0.0,28,4095,0.05
2026-06-26 02:40:19,24.5,53.6,0.0,298,4095,0.05
2026-06-26 02:40:21,24.5,53.6,0.0,789,4095,0.05
2026-06-26 02:40:24,24.5,53.69,0.0,3505,4095,0.05
2026-06-26 02:40:26,24.5,53.61,0.0,3685,4095,0.05
